"Path","Identity","AccessType","Rights","Inheritance"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Ermco","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Ermco","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Ermco","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Flooring Resources","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Flooring Resources","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Flooring Resources","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Flooring Resources","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Flooring Resources","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Fort Wayne Reinforcing, Inc. (FWR)","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Fort Wayne Reinforcing, Inc. (FWR)","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Fort Wayne Reinforcing, Inc. (FWR)","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Fort Wayne Reinforcing, Inc. (FWR)","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Fort Wayne Reinforcing, Inc. (FWR)","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gibson Painting","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gibson Painting","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gibson Painting","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gibson Painting","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gibson Painting","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gluth Brothers Roofing","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gluth Brothers Roofing","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gluth Brothers Roofing","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gluth Brothers Roofing","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Gluth Brothers Roofing","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Huston","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Huston","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Huston","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Huston","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Huston","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Interior Specialites, Inc. (ISI)","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Interior Specialites, Inc. (ISI)","TONNANDBLANK\impactadmin","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Interior Specialites, Inc. (ISI)","CREATOR OWNER","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Interior Specialites, Inc. (ISI)","BUILTIN\Administrators","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Interior Specialites, Inc. (ISI)","NT AUTHORITY\SYSTEM","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Just Rite Acoustics","TONNANDBLANK\AVD Test Users","Allow","FullControl","True"
"Y:\ttbntfile1\shared\appsdata\groups\25-Sub-ContractorAcknowledments\2021\Just Rite Acoustics","TONNANDBLANK\impactadmin","Allow","FullControl","True"
